url,title,documentType,contentId,locale,publishing_app,first_published_at,public_updated_at,withdrawn_at,withdrawn_explanation,page_views,taxons,primary_organisation,all_organisations,government,is_political,people,occurrences
"https://www.gov.uk/standard-visitor/apply-standard-visitor-visa","Visit the UK as a Standard Visitor: Apply for a Standard Visitor visa","guide","e1067450-7d13-45ff-ada4-5e3dd4025fb7","en","publisher","2015-04-24T00:01:08.000Z","2024-10-31T17:00:17.702Z",,,"37076","Visas and entry clearance,Corporate information,Entering and staying in the UK,Visit and transit visas,GOV.UK homepage","Government Digital Service","UK Visas and Immigration",,,"",""
"https://www.gov.uk/standard-visitor","Visit the UK as a Standard Visitor","guide","e1067450-7d13-45ff-ada4-5e3dd4025fb7","en","publisher","2015-04-24T00:01:08.000Z","2024-10-31T17:00:17.702Z",,,"36137","Visas and entry clearance,Corporate information,Entering and staying in the UK,Visit and transit visas,GOV.UK homepage","Government Digital Service","UK Visas and Immigration",,,"",""
"https://www.gov.uk/call-charges","Call charges and phone numbers","answer","0b0ff1cc-1532-4cd3-836b-0b7ab0359a4b","en","publisher","2012-10-17T10:02:46.000Z","2015-05-06T14:32:09.000Z",,,"15329","Democracy,GOV.UK homepage,Corporate information,Government","Government Digital Service","Ofcom",,,"",""
"https://www.gov.uk/government/organisations/ofsted","Ofsted","organisation","ad5f6169-ac7b-4382-9eb6-e58af71a2f00","en","whitehall","2012-01-11T14:23:15.000Z","2025-11-10T13:33:01.410Z",,,"4462","GOV.UK homepage,Corporate information","Ofsted","Ofsted",,,"",""
"https://www.gov.uk/government/organisations/department-for-work-pensions/about/complaints-procedure","Complaints procedure","complaints_procedure","5f559439-7631-11e4-a3cb-005056011aef","en","whitehall","2013-08-28T11:08:20.000Z","2025-11-13T12:19:15.000Z",,,"4004","Welfare,Carers and disability benefits,Corporate information,Benefits for families,Death and benefits,Universal Credit,GOV.UK homepage,Jobseeker's Allowance and low income benefits",,"Department for Work and Pensions",,,"",""
"https://www.gov.uk/government/organisations/driver-and-vehicle-licensing-agency/about/research","Research at DVLA","research","6022efb2-7631-11e4-a3cb-005056011aef","en","whitehall","2014-11-03T11:50:30.000Z","2026-02-17T14:20:02.000Z",,,"3193","Corporate information,Driving licences,Professional driving of lorries, buses and coaches,Driving and road transport,Driving licences and medical conditions,Driving licence applications and renewals,Driving licence categories,Tachographs,Driving and medical conditions,GOV.UK homepage,Road safety, driving rules and penalties,Personal driving licence information,Transport",,"Driver and Vehicle Licensing Agency",,,"",""
"https://www.gov.uk/standard-visitor/visit-on-business","Visit the UK as a Standard Visitor: Visit on business","guide","e1067450-7d13-45ff-ada4-5e3dd4025fb7","en","publisher","2015-04-24T00:01:08.000Z","2024-10-31T17:00:17.702Z",,,"3102","Visas and entry clearance,Corporate information,Entering and staying in the UK,Visit and transit visas,GOV.UK homepage","Government Digital Service","UK Visas and Immigration",,,"",""
"https://www.gov.uk/guidance/request-your-personal-information-from-the-department-for-work-and-pensions","Request your personal information from the Department for Work and Pensions","detailed_guide","e1443c58-0892-4603-b33c-99dc0a25e726","en","whitehall","2018-05-24T23:00:00.000Z","2025-10-06T10:47:55.000Z",,,"2791","Corporate information,Working, jobs and pensions,Benefits entitlement,Work,GOV.UK homepage,Welfare","Department for Work and Pensions","Department for Work and Pensions","2016 to 2019 May Conservative government",,"",""
"https://www.gov.uk/government/organisations/companies-house/about/about-our-services","About our services","about_our_services","602af0fa-7631-11e4-a3cb-005056011aef","en","whitehall","2014-12-10T01:03:51.000Z","2026-02-10T11:31:11.000Z",,,"2276","GOV.UK homepage,Corporate information",,"Companies House",,,"",""
"https://www.gov.uk/guidance/preparing-for-the-civil-service-judgement-test","Preparing for the Civil Service Judgement Test","detailed_guide","5ff8cb19-aac5-4b9d-b556-735973843326","en","whitehall","2019-07-09T23:00:00.000Z","2024-05-24T09:53:15.000Z",,,"1805","Corporate information,GOV.UK homepage","Government People Group","Government People Group,Civil Service Resourcing,Government Recruitment Service","2016 to 2019 May Conservative government",,"",""
"https://www.gov.uk/guidance/preparing-for-the-civil-service-verbal-and-numerical-tests","Preparing for the Civil Service Verbal and Numerical tests","detailed_guide","584a7ada-34c8-4045-b0fd-daacc0b94e15","en","whitehall","2019-10-31T00:00:00.000Z","2025-05-14T11:07:42.000Z",,,"1762","Corporate information,GOV.UK homepage","Cabinet Office","Cabinet Office","2019 to 2022 Johnson Conservative government",,"",""
"https://www.gov.uk/government/organisations/department-for-work-pensions/about/personal-information-charter","Personal information charter","personal_information_charter","5f54e669-7631-11e4-a3cb-005056011aef","en","whitehall","2014-05-27T15:06:10.000Z","2025-10-06T10:48:13.000Z",,,"1752","Working, jobs and pensions,Welfare,State Pension,GOV.UK homepage,Corporate information,Work",,"Department for Work and Pensions",,,"",""
"https://www.gov.uk/government/news/new-chief-economic-advisor-to-the-treasury-appointed","New Chief Economic Advisor to the Treasury appointed","news_story","b08f8e82-a0c1-4d5b-979e-0b4f25773576","en","whitehall","2026-02-13T12:19:40.000Z","2026-02-13T12:19:40.000Z",,,"1695","Corporate information,GOV.UK homepage","HM Treasury","HM Treasury","2024 Starmer Labour government","true","The Rt Hon Rachel Reeves MP",""
"https://www.gov.uk/government/organisations/driver-and-vehicle-standards-agency/about/personal-information-charter","Personal information charter","personal_information_charter","5f560589-7631-11e4-a3cb-005056011aef","en","whitehall","2014-03-26T08:28:00.000Z","2025-03-10T10:29:19.000Z",,,"1694","GOV.UK homepage,Corporate information",,"Driver and Vehicle Standards Agency",,,"",""
"https://www.gov.uk/standard-visitor/if-youre-under-18","Visit the UK as a Standard Visitor: If you're under 18","guide","e1067450-7d13-45ff-ada4-5e3dd4025fb7","en","publisher","2015-04-24T00:01:08.000Z","2024-10-31T17:00:17.702Z",,,"1450","Visas and entry clearance,Corporate information,Entering and staying in the UK,Visit and transit visas,GOV.UK homepage","Government Digital Service","UK Visas and Immigration",,,"",""
"https://www.gov.uk/government/organisations/companies-house/about/access-and-opening","Office access and opening times","access_and_opening","602aeccf-7631-11e4-a3cb-005056011aef","en","whitehall","2014-11-25T15:16:40.000Z","2026-02-16T08:30:05.000Z",,,"1255","GOV.UK homepage,Corporate information",,"Companies House",,,"",""
"https://www.gov.uk/government/organisations/department-for-work-pensions/about/recruitment","Working for DWP","recruitment","5f54f42e-7631-11e4-a3cb-005056011aef","en","whitehall","2015-05-13T13:26:51.000Z","2019-12-18T14:00:42.000Z",,,"1120","Public services,Corporate information,Finding a job,Work,GOV.UK homepage,Working, jobs and pensions,Government",,"Department for Work and Pensions",,,"",""
"https://www.gov.uk/government/organisations/hm-revenue-customs/about/recruitment","Working for HMRC","recruitment","5f54f18c-7631-11e4-a3cb-005056011aef","en","whitehall","2015-10-01T13:18:54.000Z","2024-09-23T14:41:06.000Z",,,"1110","Corporate information,GOV.UK homepage",,"HM Revenue & Customs",,,"",""
"https://www.gov.uk/standard-visitor/visit-to-study","Visit the UK as a Standard Visitor: Visit to study","guide","e1067450-7d13-45ff-ada4-5e3dd4025fb7","en","publisher","2015-04-24T00:01:08.000Z","2024-10-31T17:00:17.702Z",,,"1096","Visas and entry clearance,Corporate information,Entering and staying in the UK,Visit and transit visas,GOV.UK homepage","Government Digital Service","UK Visas and Immigration",,,"",""
"https://www.gov.uk/standard-visitor/paid-engagement-event","Visit the UK as a Standard Visitor: Visit for a paid engagement or event","guide","e1067450-7d13-45ff-ada4-5e3dd4025fb7","en","publisher","2015-04-24T00:01:08.000Z","2024-10-31T17:00:17.702Z",,,"1092","Visas and entry clearance,Corporate information,Entering and staying in the UK,Visit and transit visas,GOV.UK homepage","Government Digital Service","UK Visas and Immigration",,,"",""
"https://www.gov.uk/guidance/civil-service-online-tests","Civil Service online tests","detailed_guide","a6a4490e-6217-4f0a-904e-0a469d140985","en","whitehall","2019-11-07T00:00:00.000Z","2026-01-27T16:49:51.000Z",,,"1017","Corporate information,GOV.UK homepage","Civil Service Resourcing","Civil Service Resourcing","2019 to 2022 Johnson Conservative government",,"",""
"https://www.gov.uk/standard-visitor/visit-as-an-academic","Visit the UK as a Standard Visitor: Visit as an academic","guide","e1067450-7d13-45ff-ada4-5e3dd4025fb7","en","publisher","2015-04-24T00:01:08.000Z","2024-10-31T17:00:17.702Z",,,"982","Visas and entry clearance,Corporate information,Entering and staying in the UK,Visit and transit visas,GOV.UK homepage","Government Digital Service","UK Visas and Immigration",,,"",""
"https://www.gov.uk/government/organisations/ofsted/about/complaints-procedure","Complaints procedure","complaints_procedure","6024f63f-7631-11e4-a3cb-005056011aef","en","whitehall","2014-11-03T14:51:01.000Z","2023-03-10T13:53:27.000Z",,,"976","GOV.UK homepage,Corporate information",,"Ofsted",,,"",""
"https://www.gov.uk/government/organisations/ofsted/about/recruitment","Working for Ofsted","recruitment","6024fdf0-7631-11e4-a3cb-005056011aef","en","whitehall","2014-11-03T14:49:34.000Z","2018-05-29T14:25:28.000Z",,,"908","GOV.UK homepage,Corporate information",,"Ofsted",,,"",""
"https://www.gov.uk/government/organisations/civil-service/about/recruitment","Working for Civil Service","recruitment","5f563f91-7631-11e4-a3cb-005056011aef","en","whitehall","2014-04-29T15:04:08.000Z","2018-07-31T09:34:47.000Z",,,"899","GOV.UK homepage,Corporate information",,"Civil Service",,,"",""
"https://www.gov.uk/guidance/contact-the-voa","Contact the VOA","detailed_guide","3ccce3fc-2f85-4461-bb37-7e50a67e919c","en","whitehall","2024-11-12T00:00:00.000Z","2025-10-06T14:04:24.000Z",,,"866","GOV.UK homepage,Corporate information","Valuation Office Agency","Valuation Office Agency","2024 Starmer Labour government",,"",""
